energy_eV,cross_section_cm2
75.7,6.7718749359953984e-18
75.8,6.77186831095036e-18
75.9,6.7718461134915914e-18
76.0,6.7718085439132775e-18
76.1,6.771755802509604e-18
76.2,6.771688089574757e-18
76.3,6.7716056054029194e-18
76.4,6.7715085502882775e-18
76.5,6.771397124525018e-18
76.6,6.7712715284073245e-18
76.7,6.771131962229381e-18
76.8,6.770978626285375e-18
76.9,6.7708117208694925e-18
77.0,6.770631446275914e-18
77.1,6.77043800279883e-18
77.2,6.770231590732423e-18
77.3,6.770012410370878e-18
77.4,6.769780662008382e-18
77.5,6.769536545939118e-18
77.6,6.769280262457273e-18
77.7,6.769012011857032e-18
77.8,6.7687319944325786e-18
77.9,6.7684404104781004e-18
78.0,6.76813746028778e-18
78.1,6.767823344155804e-18
78.2,6.767498262376358e-18
78.3,6.7671624152436275e-18
78.4,6.7668160030517954e-18
78.5,6.766459226095049e-18
78.6,6.766092284667572e-18
78.7,6.765715379063551e-18
78.8,6.765328709577171e-18
78.9,6.764932476502618e-18
79.0,6.764526880134075e-18
79.1,6.764112120765728e-18
79.2,6.763688398691763e-18
79.3,6.7632559142063645e-18
79.4,6.762814867603718e-18
79.5,6.762365459178009e-18
79.6,6.761907889223422e-18
79.7,6.761442358034142e-18
79.8,6.760969065904355e-18
79.9,6.7604882131282464e-18
80.0,6.76e-18
80.1,6.759504568414382e-18
80.2,6.759001826668475e-18
80.3,6.75849162465994e-18
80.4,6.757973812286441e-18
80.5,6.757448239445639e-18
80.6,6.756914756035197e-18
80.7,6.756373211952777e-18
80.8,6.755823457096042e-18
80.9,6.755265341362653e-18
81.0,6.754698714650274e-18
81.1,6.754123426856566e-18
81.2,6.753539327879191e-18
81.3,6.752946267615812e-18
81.4,6.752344095964092e-18
81.5,6.751732662821692e-18
81.6,6.7511118180862745e-18
81.7,6.750481411655503e-18
81.8,6.749841293427039e-18
81.9,6.749191313298544e-18
82.0,6.748531321167681e-18
82.1,6.7478611669321125e-18
82.2,6.7471807004895014e-18
82.3,6.746489771737508e-18
82.4,6.745788230573797e-18
82.5,6.745075926896029e-18
82.6,6.744352710601868e-18
82.7,6.7436184315889734e-18
82.8,6.74287293975501e-18
82.9,6.742116084997639e-18
83.0,6.741347717214524e-18
83.1,6.740567686303326e-18
83.2,6.7397758421617075e-18
83.3,6.738972034687331e-18
83.4,6.73815611377786e-18
83.5,6.737327929330954e-18
83.6,6.736487331244277e-18
83.7,6.7356341694154916e-18
83.8,6.73476829374226e-18
83.9,6.7338895541222435e-18
84.0,6.7329978004531055e-18
84.1,6.732092882632507e-18
84.2,6.731174650558113e-18
84.3,6.730242954127582e-18
84.4,6.72929764323858e-18
84.5,6.728338567788767e-18
84.6,6.727365577675806e-18
84.7,6.726378522797359e-18
84.8,6.725377253051088e-18
84.9,6.724361618334657e-18
85.0,6.723331468545726e-18
85.1,6.722286653581959e-18
85.2,6.7212270233410176e-18
85.3,6.720152427720564e-18
85.4,6.7190627166182615e-18
85.5,6.717957739931771e-18
85.6,6.716837347558756e-18
85.7,6.7157013893968775e-18
85.8,6.714549715343798e-18
85.9,6.713382175297182e-18
86.0,6.712198619154689e-18
86.1,6.710998896813983e-18
86.2,6.709782858172725e-18
86.3,6.708550353128578e-18
86.4,6.7073012315792045e-18
86.5,6.7060353434222676e-18
86.6,6.704752538555428e-18
86.7,6.703452666876349e-18
86.8,6.702135578282692e-18
86.9,6.70080112267212e-18
87.0,6.699449149942296e-18
87.1,6.69807950999088e-18
87.2,6.696692052715537e-18
87.3,6.695286628013927e-18
87.4,6.693863085783714e-18
87.5,6.6924212759225594e-18
87.6,6.6909610483281265e-18
87.7,6.689482252898076e-18
87.8,6.687984739530071e-18
87.9,6.6864683581217744e-18
88.0,6.6849329585708486e-18
88.1,6.683378390774954e-18
88.2,6.681804504631755e-18
88.3,6.680211150038912e-18
88.4,6.6785981768940895e-18
88.5,6.676965435094948e-18
88.6,6.6753127745391514e-18
88.7,6.67364004512436e-18
88.8,6.671947096748238e-18
88.9,6.670233779308447e-18
89.0,6.6684999427026485e-18
89.1,6.666745436828506e-18
89.2,6.664970111583681e-18
89.3,6.6631738168658366e-18
89.4,6.661356402572635e-18
89.5,6.659517718601738e-18
89.6,6.6576576148508065e-18
89.7,6.655775941217506e-18
89.8,6.653872547599496e-18
89.9,6.651947283894441e-18
90.0,6.650000000000001e-18
90.1,6.648030627516757e-18
90.2,6.646039424856957e-18
90.3,6.644026732135767e-18
90.4,6.641992889468353e-18
90.5,6.639938236969879e-18
90.6,6.637863114755512e-18
90.7,6.635767862940417e-18
90.8,6.633652821639759e-18
90.9,6.631518330968705e-18
91.0,6.629364731042419e-18
91.1,6.627192361976068e-18
91.2,6.625001563884817e-18
91.3,6.6227926768838315e-18
91.4,6.620566041088278e-18
91.5,6.6183219966133205e-18
91.6,6.6160608835741255e-18
91.7,6.613783042085859e-18
91.8,6.6114888122636845e-18
91.9,6.6091785342227705e-18
92.0,6.606852548078281e-18
92.1,6.604511193945382e-18
92.2,6.6021548119392385e-18
92.3,6.599783742175017e-18
92.4,6.597398324767882e-18
92.5,6.594998899833e-18
92.6,6.5925858074855355e-18
92.7,6.5901593878406566e-18
92.8,6.587719981013526e-18
92.9,6.585267927119311e-18
93.0,6.582803566273176e-18
93.1,6.580327238590288e-18
93.2,6.5778392841858114e-18
93.3,6.5753400431749125e-18
93.4,6.572829855672756e-18
93.5,6.570309061794508e-18
93.6,6.567778001655335e-18
93.7,6.5652370153704016e-18
93.8,6.562686443054873e-18
93.9,6.5601266248239166e-18
94.0,6.5575579007926956e-18
94.1,6.554980611076377e-18
94.2,6.552395095790126e-18
94.3,6.5498016950491094e-18
94.4,6.5472007489684905e-18
94.5,6.544592597663437e-18
94.6,6.541977581249113e-18
94.7,6.539356039840686e-18
94.8,6.5367283135533175e-18
94.9,6.534094742502178e-18
95.0,6.531455666802431e-18
95.1,6.528811426569241e-18
95.2,6.526162361917776e-18
95.3,6.523508812963198e-18
95.4,6.520851119820677e-18
95.5,6.518189622605376e-18
95.6,6.51552466143246e-18
95.7,6.512856576417097e-18
95.8,6.510185707674449e-18
95.9,6.5075123953196866e-18
96.0,6.504836979467971e-18
96.1,6.50215980023447e-18
96.2,6.499481197734348e-18
96.3,6.49680151208277e-18
96.4,6.494121083394905e-18
96.5,6.4914402517859156e-18
96.6,6.488759357370967e-18
96.7,6.486078740265227e-18
96.8,6.48339874058386e-18
96.9,6.4807196984420316e-18
97.0,6.478041953954907e-18
97.1,6.475365847237653e-18
97.2,6.472691718405434e-18
97.3,6.470019907573417e-18
97.4,6.467350754856765e-18
97.5,6.464684600370646e-18
97.6,6.462021784230225e-18
97.7,6.459362646550668e-18
97.8,6.4567075274471386e-18
97.9,6.454056767034805e-18
98.0,6.451410705428831e-18
98.1,6.448769682744383e-18
98.2,6.4461340390966254e-18
98.3,6.443504114600726e-18
98.4,6.440880249371849e-18
98.5,6.438262783525159e-18
